region,date,consumption_liters,day_of_week,is_weekend,month,day,lag_1,lag_7,rolling_mean_7,rolling_std_7
East,2023-04-29,5850.1,5,1,4,29,19964.85,9967.65,13303.722857142857,5131.436521851406
East,2023-04-30,6950.69,6,1,4,30,5850.1,17361.88,12715.50142857143,5773.429441731109
East,2023-05-01,5304.74,0,0,5,1,6950.69,18518.29,11228.18857142857,5717.7274819151335
East,2023-05-02,6359.53,1,0,5,2,5304.74,7349.39,9340.538571428571,5052.2858164512245
East,2023-05-03,15167.71,2,0,5,3,6359.53,10790.62,9199.13,5130.550922457866
East,2023-05-04,7679.71,3,0,5,4,15167.71,9173.38,9824.42857142857,5601.925789105703
East,2023-05-05,5436.86,4,0,5,5,7679.71,19964.85,9611.047142857144,5659.014451146985
East,2023-05-06,14177.23,5,1,5,6,5436.86,5850.1,7535.62,3469.3296007442013
East,2023-05-07,11083.81,6,1,5,7,14177.23,6950.69,8725.210000000001,4154.949306080633
East,2023-05-08,12939.78,0,0,5,8,11083.81,5304.74,9315.655714285715,4154.421583397041
East,2023-05-09,13431.47,1,0,5,9,12939.78,6359.53,10406.375714285716,3921.6164460158334
East,2023-05-10,9710.03,2,0,5,10,13431.47,15167.71,11416.652857142859,3603.333391054793
East,2023-05-11,13154.16,3,0,5,11,9710.03,7679.71,10636.984285714285,3227.254237510352
East,2023-05-12,7902.46,4,0,5,12,13154.16,5436.86,11419.048571428571,3049.599701269154
East,2023-05-13,16461.96,5,1,5,13,7902.46,14177.23,11771.277142857141,2291.7137088047834
East,2023-05-14,5014.83,6,1,5,14,16461.96,11083.81,12097.667142857143,2798.2105540726875
East,2023-05-15,5884.98,0,0,5,15,5014.83,12939.78,11230.67,3891.3746756041483
East,2023-05-16,17478.56,1,0,5,16,5884.98,13431.47,10222.841428571428,4270.091661269997
East,2023-05-17,13498.95,2,0,5,17,17478.56,9710.03,10800.997142857144,4990.197111045859
East,2023-05-18,15061.27,3,0,5,18,13498.95,13154.16,11342.27142857143,5057.178043607678
East,2023-05-19,11805.56,4,0,5,19,15061.27,7902.46,11614.715714285716,5219.813654812006
East,2023-05-20,19414.14,5,1,5,20,11805.56,16461.96,12172.30142857143,4959.132884511927
East,2023-05-21,16504.58,6,1,5,21,19414.14,5014.83,12594.04142857143,5482.639216038896
East,2023-05-22,17479.42,0,0,5,22,16504.58,5884.98,14235.434285714287,4459.907867112119
East,2023-05-23,19519.93,1,0,5,23,17479.42,17478.56,15891.782857142858,2611.946640118022
East,2023-05-24,7126.96,2,0,5,24,19519.93,13498.95,16183.407142857144,2915.0148206010595
East,2023-05-25,11493.16,3,0,5,25,7126.96,15061.27,15273.122857142856,4472.0701910066755
East,2023-05-26,17897.91,4,0,5,26,11493.16,11805.56,14763.392857142855,4697.888455071116
East,2023-05-27,7969.63,5,1,5,27,17897.91,19414.14,15633.72857142857,4622.318471951888
East,2023-05-28,10323.07,6,1,5,28,7969.63,16504.58,13998.798571428571,5065.0911795986085
East,2023-05-29,13945.01,0,0,5,29,10323.07,17479.42,13115.725714285714,5094.183091392432
East,2023-05-30,19200.89,1,0,5,30,13945.01,19519.93,12610.810000000001,4753.341169980682
East,2023-05-31,11628.59,2,0,5,31,19200.89,7126.96,12565.232857142857,4676.968176959349
East,2023-06-01,7401.52,3,0,6,1,11628.59,11493.16,13208.322857142857,4075.367527519098
East,2023-06-02,14333.39,4,0,6,2,7401.52,17897.91,12623.802857142857,4619.4742357499
East,2023-06-03,6993.46,5,1,6,3,14333.39,7969.63,12114.585714285715,4109.5137717896205
East,2023-06-04,13631.23,6,1,6,4,6993.46,10323.07,11975.132857142857,4286.369125023779
East,2023-06-05,9930.19,0,0,6,5,13631.23,13945.01,12447.727142857142,4256.1267643665315
East,2023-06-06,14768.2,1,0,6,6,9930.19,19200.89,11874.181428571426,4291.098241571062
East,2023-06-07,14618.75,2,0,6,7,14768.2,11628.59,11240.94,3224.0984984436564
East,2023-06-08,15120.85,3,0,6,8,14618.75,7401.52,11668.105714285715,3472.532716605448
East,2023-06-09,10615.52,4,0,6,9,15120.85,14333.39,12770.867142857143,3097.203331882456
East,2023-06-10,11802.41,5,1,6,10,10615.52,6993.46,12239.742857142857,3103.3692296476397
East,2023-06-11,13261.79,6,1,6,11,11802.41,13631.23,12926.735714285713,2127.1837941110184
East,2023-06-12,12148.63,0,0,6,12,13261.79,9930.19,12873.95857142857,2111.3154095525997
East,2023-06-13,9024.51,1,0,6,13,12148.63,14768.2,13190.878571428571,1727.3861120821432
East,2023-06-14,14990.95,2,0,6,14,9024.51,14618.75,12370.351428571428,2162.5990274083624
East,2023-06-15,5758.51,3,0,6,15,14990.95,15120.85,12423.522857142858,2230.5999809820496
East,2023-06-16,6555.78,4,0,6,16,5758.51,10615.52,11086.045714285714,3013.258606214964
East,2023-06-17,10877.17,5,1,6,17,6555.78,11802.41,10506.082857142857,3474.329171512651
East,2023-06-18,12298.85,6,1,6,18,10877.17,13261.79,10373.905714285715,3434.159896752316
East,2023-06-19,19989.83,0,0,6,19,12298.85,12148.63,10236.342857142856,3316.4688866459232
East,2023-06-20,13548.77,1,0,6,20,19989.83,9024.51,11356.514285714287,4978.017951955901
East,2023-06-21,9991.48,2,0,6,21,13548.77,14990.95,12002.837142857143,4918.122691612839
East,2023-06-22,18244.88,3,0,6,22,9991.48,5758.51,11288.627142857144,4772.728997455975
East,2023-06-23,5169.7,4,0,6,23,18244.88,6555.78,13072.394285714287,4694.112165933178
East,2023-06-24,16556.09,5,1,6,24,5169.7,10877.17,12874.382857142858,5031.898079617385
East,2023-06-25,19776.07,6,1,6,25,16556.09,12298.85,13685.657142857144,5113.36380191394
East,2023-06-26,16083.84,0,0,6,26,19776.07,19989.83,14753.83142857143,5538.679999342286
East,2023-06-27,18230.05,1,0,6,27,16083.84,13548.77,14195.832857142857,5102.867849401659
East,2023-06-28,7982.82,2,0,6,28,18230.05,9991.48,14864.587142857143,5306.617775362236
East,2023-06-29,16809.89,3,0,6,29,7982.82,18244.88,14577.635714285714,5656.799908207397
North,2023-01-08,14137.49,6,1,1,8,12822.42,11673.07,14203.861428571428,3789.562050468051
North,2023-01-09,7607.32,0,0,1,9,14137.49,14736.03,14555.921428571428,3626.2138062650993
North,2023-01-10,9191.87,1,0,1,10,7607.32,19370.75,13537.534285714284,4470.03720191401
North,2023-01-11,7733.71,2,0,1,11,9191.87,17774.55,12083.40857142857,3871.7872032410232
North,2023-01-12,17279.82,3,0,1,12,7733.71,14972.58,10649.002857142857,3216.430876845296
North,2023-01-13,18900.18,4,0,1,13,17279.82,8077.63,10978.608571428573,3798.826632367018
North,2023-01-14,12708.56,5,1,1,14,18900.18,12822.42,12524.687142857143,4549.534908089375
North,2023-01-15,16028.16,6,1,1,15,12708.56,14137.49,12508.421428571428,4548.496448254185
North,2023-01-16,17619.53,0,0,1,16,16028.16,7607.32,12778.517142857143,4714.462729646274
North,2023-01-17,6740.58,1,0,1,17,17619.53,9191.87,14208.832857142857,4391.857186323016
North,2023-01-18,7221.01,2,0,1,18,6740.58,7733.71,13858.64857142857,4924.03862801132
North,2023-01-19,13229.73,3,0,1,19,7221.01,17279.82,13785.405714285715,5032.937514500045
North,2023-01-20,14547.44,4,0,1,20,13229.73,18900.18,13206.82142857143,4791.264377640584
North,2023-01-21,9421.46,5,1,1,21,14547.44,12708.56,12585.001428571428,4171.602241407284
North,2023-01-22,15854.72,6,1,1,22,9421.46,16028.16,12115.415714285715,4337.102412351888
North,2023-01-23,13089.25,0,0,1,23,15854.72,17619.53,12090.638571428572,4311.443597363604
North,2023-01-24,5914.53,1,0,1,24,13089.25,6740.58,11443.455714285714,3629.2317865211144
North,2023-01-25,8394.86,2,0,1,25,5914.53,7221.01,11325.448571428571,3816.2468458658377
North,2023-01-26,16217.45,3,0,1,26,8394.86,13229.73,11493.141428571429,3626.9253980813583
North,2023-01-27,9395.77,4,0,1,27,16217.45,14547.44,11919.958571428573,4019.86045688748
North,2023-01-28,9990.29,5,1,1,28,9395.77,9421.46,11184.005714285715,3929.2100900005216
North,2023-01-29,9161.3,6,1,1,29,9990.29,15854.72,11265.267142857143,3892.3925260552123
North,2023-01-30,10635.42,0,0,1,30,9161.3,13089.25,10309.064285714285,3363.2239082853093
North,2023-01-31,12852.39,1,0,1,31,10635.42,5914.53,9958.517142857143,3146.017130021781
North,2023-02-01,10007.45,2,0,2,1,12852.39,8394.86,10949.64,2724.24115337342
North,2023-02-02,12063.89,3,0,2,2,10007.45,16217.45,11180.009999999998,2533.714926078572
North,2023-02-03,10582.33,4,0,2,3,12063.89,9395.77,10586.644285714285,1381.975033805572
North,2023-02-04,13290.1,5,1,2,4,10582.33,9990.29,10756.152857142855,1280.6141054550678
North,2023-02-05,9566.86,6,1,2,5,13290.1,9161.3,11227.554285714286,1533.9840275880467
North,2023-02-06,18414.66,0,0,2,6,9566.86,10635.42,11285.49142857143,1448.196794355297
North,2023-02-07,16754.3,1,0,2,7,18414.66,12852.39,12396.811428571427,3009.4537265060176
North,2023-02-08,16953.51,2,0,2,8,16754.3,10007.45,12954.227142857142,3438.653788367934
North,2023-02-09,6503.2,3,0,2,9,16953.51,12063.89,13946.521428571428,3448.7744551044434
North,2023-02-10,19686.24,4,0,2,10,6503.2,10582.33,13152.137142857144,4449.825455238719
North,2023-02-11,13755.65,5,1,2,11,19686.24,13290.1,14452.695714285714,4882.897068762413
North,2023-02-12,16947.69,6,1,2,12,13755.65,9566.86,14519.202857142856,4867.569281091313
North,2023-02-13,5987.18,0,0,2,13,16947.69,18414.66,15573.607142857143,4392.206269472152
North,2023-02-14,18230.18,1,0,2,14,5987.18,16754.3,13798.252857142856,5439.265876187442
North,2023-02-15,17375.54,2,0,2,15,18230.18,16953.51,14009.092857142856,5599.200368218407
North,2023-02-16,13127.26,3,0,2,16,17375.54,6503.2,14069.382857142857,5638.3241961677295
North,2023-02-17,11874.0,4,0,2,17,13127.26,19686.24,15015.677142857141,4620.901080426898
North,2023-02-18,13960.95,5,1,2,18,11874.0,13755.65,13899.642857142857,4231.894984317365
North,2023-02-19,19215.32,6,1,2,19,13960.95,16947.69,13928.971428571429,4231.442118570722
North,2023-02-20,12254.37,0,0,2,20,19215.32,5987.18,14252.918571428572,4573.999736964095
North,2023-02-21,13913.87,1,0,2,21,12254.37,18230.18,15148.231428571427,3043.8327822688093
North,2023-02-22,6072.49,2,0,2,22,13913.87,17375.54,14531.615714285716,2737.1896963909107
North,2023-02-23,6363.29,3,0,2,23,6072.49,13127.26,12916.894285714285,3876.6581413242034
North,2023-02-24,14196.02,4,0,2,24,6363.29,11874.0,11950.612857142858,4592.39311023753
North,2023-02-25,11926.29,5,1,2,25,14196.02,13960.95,12282.33,4669.157253384525
North,2023-02-26,14541.41,6,1,2,26,11926.29,19215.32,11991.664285714285,4610.201915606505
North,2023-02-27,6931.68,0,0,2,27,14541.41,12254.37,11323.962857142858,3622.2229629732165
North,2023-02-28,14914.14,1,0,2,28,6931.68,13913.87,10563.578571428572,3939.1665060197197
North,2023-03-01,10132.24,2,0,3,1,14914.14,6072.49,10706.474285714285,4095.977587100368
North,2023-03-02,10437.96,3,0,3,2,10132.24,6363.29,11286.438571428573,3586.16831288135
North,2023-03-03,19144.5,4,0,3,3,10437.96,14196.02,11868.534285714284,2923.3056373328277
North,2023-03-04,5063.96,5,1,3,4,19144.5,11926.29,12575.460000000001,3985.3601815937936
North,2023-03-05,16825.07,6,1,3,5,5063.96,14541.41,11595.127142857144,4908.706850209172
North,2023-03-06,16023.89,0,0,3,6,16825.07,6931.68,11921.364285714284,5204.150948181834
North,2023-03-07,10931.05,1,0,3,7,16023.89,14914.14,13220.25142857143,4875.502296257715
North,2023-03-08,19650.02,2,0,3,8,10931.05,10132.24,12651.238571428572,4877.292471441601
North,2023-03-09,10092.66,3,0,3,9,19650.02,10437.96,14010.921428571428,5360.726264383175
North,2023-03-10,12158.73,4,0,3,10,10092.66,19144.5,13961.592857142858,5400.524705784655
North,2023-03-11,11020.5,5,1,3,11,12158.73,5063.96,12963.625714285712,4905.952535600184
North,2023-03-12,9275.7,6,1,3,12,11020.5,16825.07,13814.56,3667.710837457059
North,2023-03-13,15864.93,0,0,3,13,9275.7,16023.89,12736.078571428572,3744.0806842331262
North,2023-03-14,15491.4,1,0,3,14,15864.93,10931.05,12713.37,3721.2282591011954
North,2023-03-15,8340.21,2,0,3,15,15491.4,19650.02,13364.848571428573,3756.218274037633
North,2023-03-16,11018.0,3,0,3,16,8340.21,10092.66,11749.16142857143,2947.47215466309
North,2023-03-17,9124.82,4,0,3,17,11018.0,12158.73,11881.352857142858,2880.793601606532
North,2023-03-18,11647.83,5,1,3,18,9124.82,11020.5,11447.937142857143,3055.0619659221
North,2023-03-19,17313.54,6,1,3,19,11647.83,9275.7,11537.555714285714,3049.6299206781196
North,2023-03-20,19034.59,0,0,3,20,17313.54,15864.93,12685.818571428574,3531.239300667817
North,2023-03-21,5614.43,1,0,3,21,19034.59,15491.4,13138.627142857144,4154.973043473381
North,2023-03-22,8875.37,2,0,3,22,5614.43,8340.21,11727.631428571429,4842.940672413227
North,2023-03-23,12404.33,3,0,3,23,8875.37,11018.0,11804.082857142857,4784.424446659229
North,2023-03-24,13551.52,4,0,3,24,12404.33,9124.82,12002.130000000001,4775.145990672256
North,2023-03-25,17174.11,5,1,3,25,13551.52,11647.83,12634.515714285715,4621.226931021157
North,2023-03-26,6996.88,6,1,3,26,17174.11,17313.54,13423.984285714285,4888.864443664657
North,2023-03-27,8590.47,0,0,3,27,6996.88,19034.59,11950.175714285715,5072.478309458658
North,2023-03-28,16272.95,1,0,3,28,8590.47,5614.43,10458.158571428572,4080.361663555609
North,2023-03-29,7582.23,2,0,3,29,16272.95,8875.37,11980.804285714286,3958.472999317864
North,2023-03-30,15444.44,3,0,3,30,7582.23,12404.33,11796.069999999998,4152.948696765548
North,2023-03-31,8098.18,4,0,3,31,15444.44,13551.52,12230.371428571429,4379.9200255462365
North,2023-04-01,19892.73,5,1,4,1,8098.18,17174.11,11451.322857142859,4585.908712188219
North,2023-04-02,11647.7,6,1,4,2,19892.73,6996.88,11839.697142857143,5222.301090316778
North,2023-04-03,16379.32,0,0,4,3,11647.7,8590.47,12504.1,4780.664859535751
North,2023-04-04,13395.02,1,0,4,4,16379.32,16272.95,13616.792857142858,4621.737975883507
North,2023-04-05,8002.24,2,0,4,5,13395.02,7582.23,13205.66,4471.6434778017165
North,2023-04-06,18649.49,3,0,4,6,8002.24,15444.44,13265.66142857143,4385.601172908254
North,2023-04-07,19286.31,4,0,4,7,18649.49,8098.18,13723.525714285715,4798.8200282495
North,2023-04-08,19351.14,5,1,4,8,19286.31,19892.73,15321.83,4464.490647640177
North,2023-04-09,18705.8,6,1,4,9,19351.14,11647.7,15244.460000000001,4375.887908089809
North,2023-04-10,11677.56,0,0,4,10,18705.8,16379.32,16252.76,4219.3577665524635
North,2023-04-11,8317.55,1,0,4,11,11677.56,13395.02,15581.08,4556.611299759937
North,2023-04-12,15278.88,2,0,4,12,8317.55,8002.24,14855.727142857144,5305.237845568951
North,2023-04-13,9385.36,3,0,4,13,15278.88,18649.49,15895.247142857144,4368.787991704001
North,2023-04-14,12210.41,4,0,4,14,9385.36,19286.31,14571.800000000001,4779.296350157969
North,2023-04-15,19459.06,5,1,4,15,12210.41,19351.14,13560.957142857142,4344.478810991844
North,2023-04-16,16338.03,6,1,4,16,19459.06,18705.8,13576.374285714284,4368.575527010515
North,2023-04-17,5186.6,0,0,4,17,16338.03,11677.56,13238.121428571429,3979.563250104328
North,2023-04-18,6926.85,1,0,4,18,5186.6,8317.55,12310.841428571428,5023.183750091264
North,2023-04-19,11926.77,2,0,4,19,6926.85,15278.88,12112.17,5230.661921732913
North,2023-04-20,16881.01,3,0,4,20,11926.77,9385.36,11633.297142857144,5042.486676226701
North,2023-04-21,10331.66,4,0,4,21,16881.01,12210.41,12704.104285714286,5276.029197416861
North,2023-04-22,6481.76,5,1,4,22,10331.66,19459.06,12435.71142857143,5352.560435789672
North,2023-04-23,16661.91,6,1,4,23,6481.76,16338.03,10581.81142857143,4725.161642749832
North,2023-04-24,5970.25,0,0,4,24,16661.91,5186.6,10628.08,4792.032905980509
North,2023-04-25,10247.8,1,0,4,25,5970.25,6926.85,10740.029999999999,4650.796031021642
North,2023-04-26,13776.44,2,0,4,26,10247.8,11926.77,11214.451428571429,4357.098444880599
North,2023-04-27,16361.19,3,0,4,27,13776.44,16881.01,11478.69,4462.313949152389
North,2023-04-28,17545.58,4,0,4,28,16361.19,10331.66,11404.430000000002,4360.592806014643
North,2023-04-29,13612.48,5,1,4,29,17545.58,6481.76,12434.99,4885.644416273727
North,2023-04-30,17544.37,6,1,4,30,13612.48,16661.91,13453.664285714287,4121.05937711351
North,2023-05-01,14228.74,0,0,5,1,17544.37,5970.25,13579.73,4247.127795455805
North,2023-05-02,19530.83,1,0,5,2,14228.74,10247.8,14759.514285714287,2614.139707104774
North,2023-05-03,8604.29,2,0,5,3,19530.83,13776.44,16085.66142857143,2276.751435250275
North,2023-05-04,11378.46,3,0,5,4,8604.29,16361.19,15346.782857142856,3603.664954606221
North,2023-05-05,18981.15,4,0,5,5,11378.46,17545.58,14634.964285714286,3853.3572229717424
North,2023-05-06,18691.8,5,1,5,6,18981.15,13612.48,14840.045714285714,4066.394984245279
North,2023-05-07,8224.96,6,1,5,7,18691.8,17544.37,15565.662857142857,4259.4377726788925
North,2023-05-08,11013.95,0,0,5,8,8224.96,14228.74,14234.31857142857,4939.975608338657
North,2023-05-09,14437.91,1,0,5,9,11013.95,19530.83,13775.062857142857,5087.803815720205
North,2023-05-10,5437.29,2,0,5,10,14437.91,8604.29,13047.502857142857,4451.958221957736
North,2023-05-11,14842.2,3,0,5,11,5437.29,11378.46,12595.074285714287,5093.459040962423
North,2023-05-12,15209.87,4,0,5,12,14842.2,18981.15,13089.894285714285,5123.726603436394
North,2023-05-13,7381.99,5,1,5,13,15209.87,18691.8,12551.14,4569.3007436586995
North,2023-05-14,5239.33,6,1,5,14,7381.99,8224.96,10935.452857142856,4000.215569144215
North,2023-05-15,5226.33,0,0,5,15,5239.33,11013.95,10508.934285714287,4469.078298530381
North,2023-05-16,15540.93,1,0,5,16,5226.33,14437.91,9682.131428571429,4876.843436863739
North,2023-05-17,16107.89,2,0,5,17,15540.93,5437.29,9839.705714285714,5070.106749986816
North,2023-05-18,9619.27,3,0,5,18,16107.89,14842.2,11364.077142857144,5129.63298053806
North,2023-05-19,19517.28,4,0,5,19,9619.27,15209.87,10617.944285714286,4914.7536520659105
North,2023-05-20,5507.05,5,1,5,20,19517.28,7381.99,11233.28857142857,5779.138849103233
North,2023-05-21,12418.41,6,1,5,21,5507.05,5239.33,10965.44,6025.581334518683
North,2023-05-22,16179.17,0,0,5,22,12418.41,5226.33,11991.022857142858,5474.2705332026135
North,2023-05-23,17748.69,1,0,5,23,16179.17,15540.93,13555.714285714286,4733.700444619957
North,2023-05-24,14164.47,2,0,5,24,17748.69,16107.89,13871.108571428571,4956.328755851541
North,2023-05-25,14266.51,3,0,5,25,14164.47,9619.27,13593.477142857142,4863.717434811609
North,2023-05-26,5334.53,4,0,5,26,14266.51,19517.28,14257.368571428571,4537.030448139791
North,2023-05-27,12160.56,5,1,5,27,5334.53,5507.05,12231.261428571426,4945.072978549548
North,2023-05-28,17496.01,6,1,5,28,12160.56,12418.41,13181.762857142856,3983.0534596576053
North,2023-05-29,16340.2,0,0,5,29,17496.01,16179.17,13907.134285714286,4272.687757418646
North,2023-05-30,14337.18,1,0,5,30,16340.2,17748.69,13930.138571428572,4287.367532206006
North,2023-05-31,17520.68,2,0,5,31,14337.18,14164.47,13442.779999999999,3962.550550869975
North,2023-06-01,15842.5,3,0,6,1,17520.68,14266.51,13922.238571428572,4256.565703143896
North,2023-06-02,9008.54,4,0,6,2,15842.5,5334.53,14147.380000000001,4319.030948577077
North,2023-06-03,10843.35,5,1,6,3,9008.54,12160.56,14672.238571428574,3128.822616461484
North,2023-06-04,8301.91,6,1,6,4,10843.35,17496.01,14484.065714285714,3337.6933419346924
North,2023-06-05,17540.14,0,0,6,5,8301.91,16340.2,13170.622857142856,3739.708032082687
North,2023-06-06,7921.72,1,0,6,6,17540.14,14337.18,13342.042857142858,3931.7778860998446
North,2023-06-07,8023.97,2,0,6,7,7921.72,17520.68,12425.548571428571,4382.980979236344
North,2023-06-08,6409.21,3,0,6,8,8023.97,15842.5,11068.875714285716,3995.6796364525867
North,2023-06-09,6852.55,4,0,6,9,6409.21,9008.54,9721.262857142856,3696.9651382709117
North,2023-06-10,7014.8,5,1,6,10,6852.55,10843.35,9413.264285714287,3852.765352037662
North,2023-06-11,9802.29,6,1,6,11,7014.8,8301.91,8866.328571428572,3887.508203590179
North,2023-06-12,18450.03,0,0,6,12,9802.29,17540.14,9080.668571428572,3892.5609440890717
North,2023-06-13,17763.18,1,0,6,13,18450.03,7921.72,9210.652857142857,4223.27261625671
North,2023-06-14,17823.63,2,0,6,14,17763.18,8023.97,10616.575714285715,5238.705765816135
North,2023-06-15,18609.47,3,0,6,15,17823.63,6409.21,12016.527142857143,5717.8843359489565
North,2023-06-16,19753.3,4,0,6,16,18609.47,6852.55,13759.42142857143,5581.611688011588
North,2023-06-17,6462.23,5,1,6,17,19753.3,7014.8,15602.385714285716,5022.821585917803
North,2023-06-18,11231.64,6,1,6,18,6462.23,9802.29,15523.447142857143,5182.09447840257
North,2023-06-19,15023.37,0,0,6,19,11231.64,18450.03,15727.64,4941.671875259754
North,2023-06-20,7571.93,1,0,6,20,15023.37,17763.18,15238.117142857143,4794.578293300716
North,2023-06-21,7823.37,2,0,6,21,7571.93,17823.63,13782.224285714286,5408.0957964267345
North,2023-06-22,15464.29,3,0,6,22,7823.37,18609.47,12353.615714285714,5482.905676712717
North,2023-06-23,11804.79,4,0,6,23,15464.29,19753.3,11904.304285714286,4991.675475348453
North,2023-06-24,19876.11,5,1,6,24,11804.79,6462.23,10768.802857142857,3625.800353424118
North,2023-06-25,11265.61,6,1,6,25,19876.11,11231.64,12685.07142857143,4426.6323951902295
North,2023-06-26,17342.25,0,0,6,26,11265.61,15023.37,12689.924285714285,4424.791692855368
North,2023-06-27,14025.75,1,0,6,27,17342.25,7571.93,13021.192857142858,4706.443858093969
North,2023-06-28,15314.32,2,0,6,28,14025.75,7823.37,13943.167142857144,4046.976155492365
North,2023-06-29,11305.24,3,0,6,29,15314.32,15464.29,15013.302857142859,3018.82719991673
South,2023-01-08,5427.26,6,1,1,8,5838.27,7670.67,10731.557142857144,4767.542529048953
South,2023-01-09,6238.77,0,0,1,9,5427.26,10056.76,10411.070000000002,5073.202877456542
South,2023-01-10,17353.42,1,0,1,10,6238.77,12415.6,9865.642857142857,5317.023618400038
South,2023-01-11,9342.75,2,0,1,11,17353.42,19892.74,10571.045714285716,5995.912687355883
South,2023-01-12,11649.28,3,0,1,12,9342.75,7036.06,9063.904285714287,4366.925171707805
South,2023-01-13,9406.47,4,0,1,13,11649.28,12210.8,9722.935714285715,4357.980627572276
South,2023-01-14,5088.0,5,1,1,14,9406.47,5838.27,9322.317142857142,4217.803260536281
South,2023-01-15,5530.08,6,1,1,15,5088.0,5427.26,9215.135714285714,4329.157505215295
South,2023-01-16,9759.5,0,0,1,16,5530.08,6238.77,9229.824285714287,4314.312443124078
South,2023-01-17,9445.97,1,0,1,17,9759.5,17353.42,9732.785714285714,4107.779415798993
South,2023-01-18,18555.45,2,0,1,18,9445.97,9342.75,8603.15,2391.6092483792895
South,2023-01-19,17472.8,3,0,1,19,18555.45,11649.28,9919.25,4485.071560960131
South,2023-01-20,14478.65,4,0,1,20,17472.8,9406.47,10751.18142857143,5321.552811136454
South,2023-01-21,13044.78,5,1,1,21,14478.65,5088.0,11475.778571428571,5451.66689981278
South,2023-01-22,15075.74,6,1,1,22,13044.78,5530.08,12612.461428571429,4671.504877094135
South,2023-01-23,10772.79,0,0,1,23,15075.74,9759.5,13976.127142857144,3507.807298459225
South,2023-01-24,7468.96,1,0,1,24,10772.79,9445.97,14120.882857142857,3320.718223766831
South,2023-01-25,10360.93,2,0,1,25,7468.96,18555.45,13838.452857142856,3829.6631198915056
South,2023-01-26,18839.53,3,0,1,26,10360.93,17472.8,12667.807142857142,3372.638460926966
South,2023-01-27,6999.76,4,0,1,27,18839.53,14478.65,12863.054285714286,3718.9491721311874
South,2023-01-28,19833.09,5,1,1,28,6999.76,13044.78,11794.641428571429,4218.234737523225
South,2023-01-29,17349.89,6,1,1,29,19833.09,15075.74,12764.4,5215.8702211743475
South,2023-01-30,11255.85,0,0,1,30,17349.89,10772.79,13089.278571428571,5449.425295785568
South,2023-01-31,14825.32,1,0,1,31,11255.85,7468.96,13158.287142857143,5418.170387233174
South,2023-02-01,6050.08,2,0,2,1,14825.32,10360.93,14209.195714285714,4810.043580890083
South,2023-02-02,14428.32,3,0,2,2,6050.08,18839.53,13593.36,5596.522139430284
South,2023-02-03,8133.95,4,0,2,3,14428.32,6999.76,12963.187142857143,5136.817985003669
South,2023-02-04,14862.42,5,1,2,4,8133.95,19833.09,13125.214285714286,4931.137336608589
South,2023-02-05,6179.61,6,1,2,5,14862.42,17349.89,12415.118571428571,4090.4223136958567
South,2023-02-06,11312.55,0,0,2,6,6179.61,11255.85,10819.364285714286,4022.7251156351626
South,2023-02-07,13232.45,1,0,2,7,11312.55,14825.32,10827.464285714286,4023.807426550373
South,2023-02-08,13153.7,2,0,2,8,13232.45,6050.08,10599.91142857143,3798.7893047190246
South,2023-02-09,8791.73,3,0,2,9,13153.7,14428.32,11614.714285714286,3296.3843135818665
South,2023-02-10,19975.27,4,0,2,10,8791.73,8133.95,10809.48714285714,3180.9596339716686
South,2023-02-11,16161.44,5,1,2,11,19975.27,14862.42,12501.104285714286,4425.929688272125
South,2023-02-12,18787.23,6,1,2,12,16161.44,6179.61,12686.67857142857,4566.441038768336
South,2023-02-13,19151.37,0,0,2,13,18787.23,11312.55,14487.767142857143,4026.612484619109
South,2023-02-14,19956.94,1,0,2,14,19151.37,13232.45,15607.598571428573,4085.965396200463
South,2023-02-15,13896.2,2,0,2,15,19956.94,13153.7,16568.239999999998,4222.682712833945
South,2023-02-16,9373.05,3,0,2,16,13896.2,8791.73,16674.31142857143,4130.945252479259
South,2023-02-17,16539.95,4,0,2,17,9373.05,19975.27,16757.35714285714,3947.8539404243134
South,2023-02-18,5207.61,5,1,2,18,16539.95,16161.44,16266.597142857141,3686.002565470772
South,2023-02-19,16086.75,6,1,2,19,5207.61,18787.23,14701.764285714284,5577.767100754735
South,2023-02-20,19425.37,0,0,2,20,16086.75,19151.37,14315.981428571427,5336.2638524484155
South,2023-02-21,6323.81,1,0,2,21,19425.37,19956.94,14355.124285714284,5378.482053702069
South,2023-02-22,16875.07,2,0,2,22,6323.81,13896.2,12407.534285714286,5479.329907546046
South,2023-02-23,12833.57,3,0,2,23,16875.07,9373.05,12833.087142857143,5724.412932408336
South,2023-02-24,5793.8,4,0,2,24,12833.57,16539.95,13327.447142857143,5521.636548771007
South,2023-02-25,15023.01,5,1,2,25,5793.8,5207.61,11792.282857142858,5956.360466444573
South,2023-02-26,16942.36,6,1,2,26,15023.01,16086.75,13194.482857142857,5262.855805760195
South,2023-02-27,15728.02,0,0,2,27,16942.36,19425.37,13316.712857142858,5350.431447328068
South,2023-02-28,5630.89,1,0,2,28,15728.02,6323.81,12788.52,4801.189023273297
South,2023-03-01,9292.04,2,0,3,1,5630.89,16875.07,12689.531428571428,4961.167485163911
South,2023-03-02,5077.74,3,0,3,2,9292.04,12833.57,11606.24142857143,4716.790773408788
South,2023-03-03,8918.98,4,0,3,3,5077.74,5793.8,10498.265714285715,5260.07628900905
